19514190,#hash_7672822e4027e35d,0,0,#blueprint,#legendary,false,?0
23725156,#hash_578a0465c2599109,0,0,#blueprint,#legendary,false,?0
19583081,#hash_3eab3d31e1f8d8e0,0,1,#blueprint,#legendary,false,?0
20931144,#hash_3b24601448b511a3,0,0,#blueprint,#legendary,false,?0
30411726,#hash_be31756957cacd,0,0,#blueprint,#ultra,false,?0
25699655,#hash_e3551ac4dde377,0,0,#blueprint,#legendary,false,?0
19824008,#hash_318792a290b632de,0,0,#blueprint,#legendary,false,?0
21193326,#hash_31e3a2a29104acbb,0,0,#blueprint,#legendary,false,?0
19412427,#hash_31e094a291025f1a,0,0,#blueprint,#legendary,false,?0
19619258,#hash_2102bbcd4039003,0,0,#blueprint,#legendary,false,?0
20595371,#hash_1ea3bbcd3e2dbf6,0,0,#blueprint,#legendary,false,?0
19748871,#hash_1e031bcd3da7673,0,0,#blueprint,#legendary,false,?0
33051838,#hash_2ebc11ec75157579,0,0,#blueprint,#legendary,false,?0
29322566,#hash_12422a46bc37192b,0,5,#blueprint,#legendary,false,?0
30510537,#hash_624e6cee4953e274,0,0,#blueprint,#legendary,false,?0
31651249,#hash_3dcb5d298bdbd7d4,0,0,#blueprint,#epic,false,?0
26318759,#hash_4efafebe03b27382,0,0,#blueprint,#epic,false,?0
27092726,#hash_4980d04c93d410b6,0,0,#blueprint,#legendary,false,?0
27704871,#hash_5705415db503d08,0,0,#blueprint,#legendary,false,?0
21872168,#hash_2d139ee86c4f534e,0,2,#blueprint,#rare,false,?0
22045920,#hash_7c5e0c47b0a416d4,0,0,#blueprint,#epic,false,?0
24235961,#hash_a43db42962332a8,0,0,#blueprint,#epic,false,?0
25255214,#hash_78317eeee8a3b6ad,0,0,#blueprint,#legendary,false,?0
23480192,#hash_26be6758e8bd0714,0,4,#blueprint,#legendary,false,?0
22052939,#hash_1656c310ad0228f2,0,0,#blueprint,#rare,false,?0
19747876,#hash_6fa8d6d0a72c46ac,0,0,#blueprint,#legendary,false,?0
21758740,#hash_1a2f68f065651c60,0,0,#blueprint,#epic,false,?0
30753905,#hash_6cf2f306e4ab437f,0,0,#blueprint,#legendary,false,?0
17803580,#hash_1d154895e806e27f,0,0,#blueprint,#legendary,false,?0
24493965,#hash_23c824b4965e0dec,0,0,#blueprint,#legendary,false,?0
23923244,#hash_17bcc2c216d7df0d,0,3,#blueprint,#legendary,false,?0
18646338,#hash_216ecebbf1d00e06,0,0,#blueprint,#legendary,false,?0
29663737,#hash_56e0e01d941868d6,0,0,#blueprint,#epic,false,?0
28981319,#hash_190b83ee4c02fbff,0,0,#blueprint,#legendary,false,?0
28485435,#hash_127f5bae25025c8,0,0,#blueprint,#epic,false,?0
29476412,#hash_74da3be4a5a6d1fb,0,0,#blueprint,#epic,false,?0
28952205,#hash_1568962187e4aa2a,0,0,#blueprint,#rare,false,?0
20270783,#hash_1ceb528f1f888a53,0,0,#blueprint,#ultra,false,?0
20621029,#hash_1cd9cf2525e322ba,0,0,#blueprint,#legendary,false,?0
32643629,#hash_1c76af25258e6eff,0,0,#blueprint,#legendary,false,?0
24485489,#hash_42d37b577cc2cba5,0,0,#blueprint,#legendary,false,?0
27085372,#hash_1c73c125258c57be,0,0,#blueprint,#legendary,false,?0
22492984,#hash_eb71fd9929432e5,0,0,#blueprint,#epic,false,?0
32848052,#hash_44de6ff9843620ba,0,0,#blueprint,#legendary,false,?0
28325551,#hash_6917afb842d5d2d9,0,0,#blueprint,#legendary,false,?0
27434443,#hash_5f9a7c39def1230b,0,0,#blueprint,#ultra,false,?0
26320795,#hash_2325db8aa2c7c1f8,0,0,#blueprint,#epic,false,?0
31911999,#hash_6a1c21140c10e455,0,6,#blueprint,#legendary,false,?0
27238695,#hash_757fe19d55d63f3f,0,0,#blueprint,#legendary,false,?0
28026666,#hash_297008af1cc2ffc8,0,0,#blueprint,#legendary,false,?0
19412375,#hash_494bdf4f83a0c90e,0,0,#blueprint,#legendary,false,?0
26771687,#hash_689afac62b799e53,0,5,#blueprint,#legendary,false,?0
20786967,#hash_5177dd395ca52ee5,0,0,#blueprint,#legendary,false,?0
21736751,#hash_28808e5f98761577,0,0,#blueprint,#epic,false,?0
21149043,#hash_467d8dd9c232ff0d,0,0,#blueprint,#epic,false,?0
32194294,#hash_786981ab3257d4ec,0,0,#blueprint,#epic,false,?0
31256298,#hash_c55cb5c705d56cb,0,0,#blueprint,#legendary,false,?0
18599761,#hash_bfadb5c7010c64e,0,0,#blueprint,#legendary,false,?0
29904962,#hash_2ec8a435a224e004,0,0,#blueprint,#legendary,false,?0
18194665,#hash_bf0c15c7008459b,0,0,#blueprint,#legendary,false,?0
23872907,#hash_f12fc4e5d8bdf7,0,0,#blueprint,#legendary,false,?0
20451997,#hash_23e7115efb9288ca,0,0,#blueprint,#legendary,false,?0
22703125,#hash_6fe94d278725c4a0,0,0,#blueprint,#legendary,false,?0
32571167,#ar_fasthandling_t9,0,1,#weapon,#base,false,?0
20085746,#hash_18906252c638e057,0,0,#blueprint,#ultra,false,?0
26322992,#hash_19c2411ef91c5a9f,0,0,#blueprint,#legendary,false,?0
32405037,#hash_26bb736eb6a74cad,0,0,#blueprint,#legendary,false,?0
28818986,#hash_53e5214d62831092,0,0,#blueprint,#legendary,false,?0
19771326,#hash_2185ee1d552a2da0,0,0,#blueprint,#legendary,false,?0
18106196,#hash_1ea4cda6b09790ac,0,0,#blueprint,#epic,false,?0
27163755,#hash_130c5b5edf22db44,0,0,#blueprint,#epic,false,?0
18223587,#hash_41989ab0d9809e02,0,0,#blueprint,#legendary,false,?0
30061299,#hash_41d89ab0d9b681f7,0,0,#blueprint,#legendary,false,?0
21171633,#hash_41d59cb0d9b44f86,0,0,#blueprint,#legendary,false,?0
18626790,#hash_65af48ca0758aa4a,0,5,#blueprint,#legendary,false,?0
26850630,#hash_5c98971c8b6a2c9d,0,0,#blueprint,#legendary,false,?0
28602156,#hash_158feb512be33eaf,0,0,#blueprint,#legendary,false,?0
19117563,#hash_7ac0112824c8830a,0,0,#blueprint,#ultra,false,?0
28257002,#hash_6e764dfc8172c09d,0,0,#blueprint,#legendary,false,?0
33516888,#hash_2bc1ced1f50cf70a,0,0,#blueprint,#legendary,false,?0
31869618,#hash_54e4da2248bf3cec,0,0,#blueprint,#legendary,false,?0
26384303,#hash_424c6e702abf5e6c,0,0,#blueprint,#epic,false,?0
28021684,#hash_25f651acc19e0834,0,0,#blueprint,#legendary,false,?0
29700941,#hash_60983e3c058dd5c3,0,4,#blueprint,#legendary,false,?0
20459603,#hash_3a34c774470f04ba,0,0,#blueprint,#legendary,false,?0
27152046,#hash_1528f7fb8813ec30,0,0,#blueprint,#rare,false,?0
26790126,#hash_5efa2a0da4386036,0,0,#blueprint,#legendary,false,?0
28326231,#hash_5983113c01fd3f93,0,0,#blueprint,#epic,false,?0
25672808,#hash_45d318d8b7a150c7,0,0,#blueprint,#legendary,false,?0
21117607,#hash_5e652c42b84f9789,0,0,#blueprint,#epic,false,?0
20295619,#hash_53ae8d8ad78bd7ca,0,0,#blueprint,#legendary,false,?0
26124866,#hash_6af13b368b9c829f,0,0,#blueprint,#legendary,false,?0
31803064,#hash_7057cfa2f5ea91c5,0,0,#blueprint,#epic,false,?0
18841212,#hash_6ffbd7a2f59c40b0,0,0,#blueprint,#epic,false,?0
29487055,#hash_6fffd9a2f5a02ced,0,0,#blueprint,#epic,false,?0
18921520,#hash_3b4900db72b849ad,0,6,#blueprint,#rare,false,?0
18411411,#hash_2be473f2554aa34f,0,3,#blueprint,#legendary,false,?0
18261419,#hash_52548229da771134,0,0,#blueprint,#epic,false,?0
19853494,#hash_643f5380bc4bd042,0,0,#blueprint,#ultra,false,?0
25485294,#hash_690e03d9ea4e2858,0,0,#blueprint,#legendary,false,?0
22815013,#hash_52e293c132a253af,0,0,#blueprint,#epic,false,?0
23240990,#hash_8dd7801546d4752,0,0,#blueprint,#legendary,false,?0
31167693,#hash_29c2943800a50b62,0,0,#blueprint,#legendary,false,?0
26673104,#hash_7185d623c0cc9b38,0,2,#blueprint,#epic,false,?0
29865114,#hash_6ef9322261295f31,0,0,#blueprint,#epic,false,?0
20921062,#hash_657a8ce012682705,0,0,#blueprint,#epic,false,?0
30821146,#hash_52c329ad811411b4,0,0,#blueprint,#epic,false,?0
22986683,#hash_3347096e122d95a6,0,3,#blueprint,#rare,false,?0
27394621,#hash_5e90cc594fa8e867,0,0,#blueprint,#epic,false,?0
25788215,#hash_5516389239922d96,0,0,#blueprint,#legendary,false,?0
30121405,#hash_4adc7637958061ea,0,0,#blueprint,#epic,false,?0
26831267,#hash_1a66467ab8d593,0,0,#blueprint,#legendary,false,?0
25289717,#hash_7bd775c7e19bb0ff,0,0,#blueprint,#ultra,false,?0
24664572,#hash_4bdb06f1ba7b3b8a,0,0,#blueprint,#epic,false,?0
28799940,#hash_5e7a129fdec5aada,0,0,#blueprint,#epic,false,?0
20750247,#hash_403bb460df2d9736,0,0,#blueprint,#legendary,false,?0
29023751,#hash_3442dfbdfc0218e4,0,0,#blueprint,#legendary,false,?0
23479612,#hash_3c0a3aa697fc483f,0,0,#blueprint,#epic,false,?0
22226399,#hash_717a3a61a51acc95,0,0,#blueprint,#ultra,false,?0
20014100,#hash_13236c616ff02ede,0,0,#blueprint,#legendary,false,?0
18138472,#hash_6d54cf96bd149ba1,0,0,#blueprint,#rare,false,?0
21670735,#hash_3a30ad11f748795c,0,0,#blueprint,#legendary,false,?0
27960300,#hash_14fa66573e012e9d,0,0,#blueprint,#legendary,false,?0
22409809,#hash_52a32ffd5e6a729c,0,0,#blueprint,#epic,false,?0
24437685,#hash_335f64e18f5119b3,0,6,#blueprint,#epic,false,?0
23996569,#hash_2337f35d5f2ab227,0,4,#blueprint,#legendary,false,?0
24300710,#hash_dd0bed0644576dd,0,0,#blueprint,#legendary,false,?0
21415777,#hash_27e9ed5171a8a3ad,0,0,#blueprint,#legendary,false,?0
20918470,#hash_691ef851a54ac24b,0,1,#blueprint,#epic,false,?0
19350628,#hash_39ff4f82a407caa6,0,0,#blueprint,#legendary,false,?0
23551139,#hash_3edb10eb01607147,0,5,#blueprint,#epic,false,?0
22342009,#hash_1bb04a60e8360d26,0,0,#blueprint,#legendary,false,?0
28682315,#ar_season6_t9,0,6,#weapon,#base,false,?0
17777975,#hash_572a551186263103,0,0,#blueprint,#legendary,false,?0
20650822,#hash_eb03ff4f1b97759,0,0,#blueprint,#legendary,false,?0
19067224,#hash_54083c6936eb9e0f,0,0,#blueprint,#legendary,false,?0
19255846,#hash_a8f5bb5fa84aade,0,0,#blueprint,#ultra,false,?0
20611474,#hash_7de776e02bd98b31,0,0,#blueprint,#legendary,false,?0
20772378,#hash_73b322d09753259d,0,0,#blueprint,#legendary,false,?0
19120901,#hash_4ddd757992ce2a4d,0,4,#blueprint,#legendary,false,?0
19409495,#hash_18949f3a2269f9f4,0,0,#blueprint,#legendary,false,?0
25073353,#ar_slowfire_t9,0,4,#weapon,#base,false,?0
19698392,#hash_2b73aba5b450a6cf,0,0,#blueprint,#legendary,false,?0
21737354,#hash_43828f9a42c1618d,0,0,#blueprint,#legendary,false,?0
24408245,#hash_43c9979a42fd71c8,0,0,#blueprint,#legendary,false,?0
18392161,#hash_43cd899a430142d5,0,0,#blueprint,#legendary,false,?0
21095354,#hash_366fe871604b5d57,0,0,#blueprint,#legendary,false,?0
25046788,#hash_6e2e3eaa0bfe7e32,0,0,#blueprint,#legendary,false,?0
27976039,#hash_4e8ff48a8024795,0,0,#blueprint,#legendary,false,?0
23706210,#hash_10cc018e5adc726f,0,0,#blueprint,#legendary,false,?0
32985740,#hash_f3b2e6691c106fe,0,0,#blueprint,#legendary,false,?0
18675602,#hash_6ca3969fdbca825e,0,0,#blueprint,#ultra,false,?0
30140871,#hash_193ef5385a1af908,0,0,#blueprint,#ultra,false,?0
28710361,#hash_5a1f504bdb0809c9,0,0,#blueprint,#legendary,false,?0
20042800,#hash_4d94eec9a9735c25,0,0,#blueprint,#legendary,false,?0
26532605,#hash_5456848f8a738537,0,0,#blueprint,#legendary,false,?0
22415806,#hash_3a984ec8e8d92173,0,2,#blueprint,#ultra,false,?0
27012354,#ar_slowhandling_t9,0,2,#weapon,#base,false,?0
19193072,#hash_4bf3f77ef57ad02,0,0,#blueprint,#legendary,false,?0
23595328,#ar_soviet_bp_ferrofluid,0,0,#blueprint,#ultra,false,?0
29752529,#ar_soviet_t9,0,0,#weapon,#base,false,?0
18353033,#hash_7bfe641abf162e17,0,0,#blueprint,#legendary,false,?0
27406254,#hash_393ea3350b385d9e,0,0,#blueprint,#legendary,false,?0
26001662,#hash_2aaa03d516b2679b,0,0,#blueprint,#epic,false,?0
32131697,#hash_503b44ca417d68cc,0,0,#blueprint,#epic,false,?0
20417829,#hash_1d5be17d8a029ec9,0,1,#blueprint,#legendary,false,?0
18971299,#hash_550452670ceb53a2,0,0,#entitlement,#invalid,false,?0
25072340,#hash_2851ef30ed9b7ea5,0,0,#entitlement,#common,false,?0
19764948,#hash_3fc240290081bae,0,0,#entitlement,#rare,false,?0
30248837,#hash_1ac7f3bca60c8d9a,0,0,#entitlement,#epic,false,?0
28314192,#hash_11ca7adde0ac1d45,0,0,#entitlement,#legendary,false,?0
19138608,#hash_2a7a9c156e018e20,0,0,#entitlement,#invalid,false,?0
24967031,#hash_14f634cf0f7906a7,0,0,#entitlement,#common,false,?0
32830271,#hash_6796cd944ee917c,0,0,#entitlement,#rare,false,?0
20314597,#hash_47fb5226cd25261c,0,0,#entitlement,#epic,false,?0
31535973,#hash_6f6bdb45794f17fb,0,0,#entitlement,#legendary,false,?0
23538720,#hash_34d50a1998510554,0,0,#entitlement,#invalid,false,?0
24222086,#hash_46d5cc68d97f1f10,0,0,#entitlement,#invalid,false,?0
19571842,#hash_46d5d168d97f278f,0,0,#entitlement,#invalid,false,?0
17882972,#hash_46dfde68d987922b,0,0,#entitlement,#invalid,false,?0
26525461,#hash_46dfe168d9879744,0,0,#entitlement,#invalid,false,?0
32688021,#hash_4969b5cb4688434c,0,0,#entitlement,#invalid,false,?0
22711984,#hash_26abd8e21fa00e4,0,0,#entitlement,#common,false,?0
18881964,#hash_9f609d8acb27623,0,0,#entitlement,#rare,false,?0
26897242,#hash_627e9acb1c7d8dcf,0,0,#entitlement,#epic,false,?0
31280783,#hash_121ae091e7830544,0,0,#entitlement,#legendary,false,?0
29759428,#hash_23feeaa79707b45f,0,0,#entitlement,#invalid,false,?0
30499774,#hash_7399fec8a449b443,0,0,#entitlement,#invalid,false,?0
22939990,#hash_2bc48a1e874ad3,1,0,#bundle,#invalid,false,?0
25219871,#hash_2bc58a1e874c86,3,0,#bundle,#invalid,false,?0
33029162,#hash_64f7146ea0efa1d7,4,0,#bundle,#invalid,false,?0
24639982,#hash_6e7f6991a59064df,4,0,#bundle,#invalid,false,?0
17966012,#hash_2bc68a1e874e39,5,0,#bundle,#invalid,false,?0
23566819,#hash_2bc78a1e874fec,7,0,#bundle,#invalid,false,?0
33291145,#hash_2bc88a1e87519f,9,0,#bundle,#invalid,false,?0
28881265,#hash_1391dbf5d7ef9a07,9,0,#bundle,#invalid,false,?0
21122636,#hash_2bc98a1e875352,11,0,#bundle,#invalid,false,?0
19062946,#hash_1cc3202defad3e02,11,0,#bundle,#invalid,false,?0
24926821,#battle_pass_token,0,0,#hash_1c5d758624c9b051,#legendary,false,?0
24328777,#battlepass_xp_token_common,0,0,#hash_7c692b8eb31f67eb,#common,false,?0
18637861,#battlepass_xp_token_epic,0,0,#hash_7c692b8eb31f67eb,#epic,false,?0
19658426,#battlepass_xp_token_legendary,0,0,#hash_7c692b8eb31f67eb,#legendary,false,?0
27897720,#battlepass_xp_token_rare,0,0,#hash_7c692b8eb31f67eb,#rare,false,?0
31901783,#battletrack_pack_season1_80shiphop,0,1,#hash_221a99278de5ad06,#legendary,false,?0
23107080,#battletrack_pack_season1_80shits,0,1,#hash_221a99278de5ad06,#legendary,false,?0
29747522,#battletrack_pack_season1_80srock,0,1,#hash_221a99278de5ad06,#legendary,false,?0
26154881,#battletrack_pack_season1_blackopsmixtape1,0,1,#hash_221a99278de5ad06,#legendary,false,?0
28955076,#battletrack_pack_season2_80spop,0,2,#hash_221a99278de5ad06,#legendary,false,?0
33211588,#battletrack_pack_season2_80srock2,0,2,#hash_221a99278de5ad06,#legendary,false,?0
17909066,#battletrack_pack_season2_blackops2mixtape,0,2,#hash_221a99278de5ad06,#legendary,false,?0
21955363,#battletrack_pack_season3_80spop2,0,3,#hash_221a99278de5ad06,#legendary,false,?0
33378681,#battletrack_pack_season3_80spop3,0,3,#hash_221a99278de5ad06,#legendary,false,?0
20012409,#battletrack_pack_season3_blackops3mixtape,0,3,#hash_221a99278de5ad06,#legendary,false,?0
31586962,#battletrack_pack_season4_80shits2,0,4,#hash_221a99278de5ad06,#legendary,false,?0
20770567,#battletrack_pack_season4_blackops4mixtape,0,4,#hash_221a99278de5ad06,#legendary,false,?0
31404825,#battletrack_pack_season4_inaugural_cdl_theme,0,0,#hash_221a99278de5ad06,#legendary,false,?0
22244093,#battletrack_pack_season5_80shits3,0,5,#hash_221a99278de5ad06,#legendary,false,?0
23162077,#battletrack_pack_season5_wawmixtape,0,5,#hash_221a99278de5ad06,#legendary,false,?0
28594179,#battletrack_pack_season6_all_blops,0,6,#hash_221a99278de5ad06,#legendary,false,?0
23475334,#hash_528d30f8cfd2bac7,0,0,#placeholder,#common,false,?0
24730570,#hash_41f62acfe2ff2ee5,5,0,#bundle,#invalid,false,?0
23809291,#hash_781349e3a553e486,6,0,#bundle,#invalid,false,?0
28847250,#hash_4da5afe7ece313b7,5,0,#bundle,#invalid,false,?0
29518124,#hash_5f85fc6bfa2965f1,5,0,#bundle,#invalid,false,?0
31719885,#hash_466a25b7e7e3f159,5,0,#bundle,#invalid,false,?0
23657404,#hash_3d4c0c818c8f290a,6,0,#bundle,#invalid,false,?0
23485194,#hash_593201eb61086475,6,0,#bundle,#invalid,false,?0
18465254,#hash_219c03c536784d65,5,0,#bundle,#invalid,false,?0
27354393,#hash_2851a4d54b46e365,5,0,#bundle,#invalid,false,?0
20253120,#hash_8d64ed59fb5781f,5,0,#bundle,#invalid,false,?0
21530694,#hash_64f167cae3192ddf,5,0,#bundle,#invalid,false,?0
24992162,#hash_2e3be66891f1f77d,5,0,#bundle,#invalid,false,?0
31461276,#hash_69ba3bede164134d,5,0,#bundle,#invalid,false,?0
24096241,#hash_169ab095113b7048,6,0,#bundle,#invalid,false,?0
29039040,#hash_693534860a7cf80c,5,0,#bundle,#invalid,false,?0
18930135,#hash_1f52fa03de45bf9b,5,0,#bundle,#invalid,false,?0
29006657,#hash_3977141cc78ef2bd,5,0,#bundle,#invalid,false,?0
30592362,#hash_486baefbae82b88a,5,0,#bundle,#invalid,false,?0
22278153,#hash_3abfff3c89fe0550,5,0,#bundle,#invalid,false,?0
29946212,#hash_7c13c863bfca10c,6,0,#bundle,#invalid,false,?0
33174654,#hash_29dfb666b3c695e,5,0,#bundle,#invalid,false,?0
21854166,#hash_308208ea10e3eda5,5,0,#bundle,#invalid,false,?0
21862648,#hash_273c437d240213d2,5,0,#bundle,#invalid,false,?0
28876863,#hash_171835bd544de879,6,0,#bundle,#invalid,false,?0
24072577,#hash_177799f5e98a95eb,5,0,#bundle,#invalid,false,?0
30900684,#hash_d1dc4166f88d741,5,0,#bundle,#invalid,false,?0
20885145,#hash_7528d9a7a76ede0,5,0,#bundle,#invalid,false,?0
18228772,#hash_4fdc16b149a6a5c3,5,0,#bundle,#invalid,false,?0
23170046,#hash_4f7579f041b30af0,5,0,#bundle,#invalid,false,?0
24478735,#hash_46efc5a53c3b5869,5,0,#bundle,#invalid,false,?0
24503168,#hash_41938888e1975c29,5,0,#bundle,#invalid,false,?0
33043057,#hash_6dbb100fb42d6e52,5,0,#bundle,#invalid,false,?0
25123108,#hash_45ad90a7a1bcb10b,5,0,#bundle,#invalid,false,?0
20234767,#hash_3ffd5ae2ab60a12d,5,0,#bundle,#invalid,false,?0
18938918,#hash_4983145c52476118,5,0,#bundle,#invalid,false,?0
32927989,#hash_42a8825a08db485f,6,0,#bundle,#invalid,false,?0
