122,28682315,29987237
122,25073353,32726778
122,27012354,22223133
122,29752529,24829937
122,19257346,28819380
123,21947399,29725367
123,30107283,28194855
123,31370411,23354622
123,19961376,25086706
123,32571167,21256485
123,26513395,27917353
123,28682315,33128731
123,25073353,29436941
123,27012354,22643540
123,29752529,18457858
123,19257346,18188451
124,21947399,29741171
124,30107283,17798297
124,31370411,32704294
124,19961376,33103353
124,32571167,27226979
124,26513395,19143125
124,28682315,32543071
124,25073353,26156687
124,27012354,24425220
124,29752529,27309403
124,19257346,30535674
125,21947399,27120188
125,30107283,22707547
125,31370411,23221010
125,19961376,20197102
125,32571167,30837529
125,26513395,24075280
125,28682315,22340624
125,25073353,31859523
125,27012354,31809283
125,29752529,27737278
125,19257346,25696142
126,21947399,33343113
126,30107283,22944327
126,31370411,27933067
126,19961376,23868312
126,32571167,30538904
126,26513395,27330789
126,28682315,30545584
126,25073353,18947433
126,27012354,32869893
126,29752529,26947627
126,19257346,20806292
127,21947399,26982577
127,30107283,29917476
127,31370411,23939128
127,19961376,22175418
127,32571167,31862759
127,26513395,21612868
127,28682315,21794169
127,25073353,32614755
127,27012354,25945886
127,29752529,26380947
127,19257346,19982831
128,21947399,30598309
128,30107283,17892820
128,31370411,30244085
128,19961376,31858530
128,32571167,20166076
128,26513395,29188451
128,28682315,25207170
128,25073353,31121078
128,27012354,21934373
128,29752529,29692085
128,19257346,33239010
129,21947399,20965059
129,30107283,18563343
129,31370411,26986801
129,19961376,22251959
129,32571167,22735504
129,26513395,17860873
129,28682315,32128102
129,25073353,25594783
129,27012354,25842145
129,29752529,30819039
129,19257346,22627599
130,21947399,18159611
130,30107283,29899543
130,31370411,33516686
130,19961376,19584043
130,32571167,30001443
130,26513395,32130949
130,28682315,23964524
130,25073353,24899630
130,27012354,24308879
130,29752529,22759599
130,19257346,30740592
131,21947399,28377341
131,30107283,19959489
131,31370411,32983837
131,19961376,32800846
131,32571167,22504263
131,26513395,17897538
131,28682315,20962890
131,25073353,27585783
131,27012354,31886336
131,29752529,19887054
131,19257346,32271604
132,21947399,18864088
132,30107283,26946486
132,31370411,26867222
132,19961376,26506520
132,32571167,27734156
132,26513395,19895907
132,28682315,18505647
132,25073353,20414183
132,27012354,24894196
132,29752529,26957009
132,19257346,32429755
133,21947399,20835251
133,30107283,24080644
133,31370411,32017926
133,19961376,32628940
133,32571167,19515845
133,26513395,32138210
133,28682315,26872733
133,25073353,23369122
133,27012354,21842187
133,29752529,18805792
133,19257346,29092264
134,21947399,20604729
134,30107283,32298282
134,31370411,27192446
134,19961376,29185522
134,32571167,23364672
134,26513395,25547329
134,28682315,26501434
134,25073353,29751725
134,27012354,29794352
134,29752529,26631710
134,19257346,31369089
135,21947399,22464493
135,30107283,30716474
135,31370411,19480356
135,19961376,29865543
135,32571167,27913184
135,26513395,26746217
135,28682315,24799965
135,25073353,31725700
135,27012354,20796614
135,29752529,21034155
135,19257346,25986075
136,21947399,32791213
136,30107283,30397865
136,31370411,19046095
136,19961376,24776600
136,32571167,32227439
136,26513395,19688771
136,28682315,19454943
136,25073353,33187578
136,27012354,25622221
136,29752529,28539298
136,19257346,31943650
137,21947399,28194085
137,30107283,33268750
137,31370411,27914181
137,19961376,27318596
137,32571167,28957696
137,26513395,33461063
137,28682315,27339065
137,25073353,31365635
137,27012354,25827666
137,29752529,29050520
137,19257346,28025731
138,21947399,30290630
138,30107283,30845421
138,31370411,23817340
138,19961376,23221204
138,32571167,27876386
138,26513395,29647699
138,28682315,27305854
138,25073353,29125698
138,27012354,27581509
138,29752529,24407768
138,19257346,18277818
139,21947399,20978270
139,30107283,29677822
139,31370411,22477447
139,19961376,32360064
139,32571167,22083489
139,26513395,25363328
139,28682315,22262625
139,25073353,24258048
139,27012354,22020506
139,29752529,25620797
139,19257346,29352659
140,21947399,25584669
140,30107283,22526730
140,31370411,31131747
140,19961376,24223104
140,32571167,24939515
140,26513395,28870036
140,28682315,25526586
140,25073353,30828586
140,27012354,19023617
140,29752529,25317142
140,19257346,31196030
141,21947399,32554518
141,30107283,24523686
141,31370411,22222826
141,19961376,28299604
141,32571167,23535365
141,26513395,20513230
141,28682315,20422945
141,25073353,31619171
141,27012354,27627999
141,29752529,21752395
141,19257346,30288371
142,21947399,27382714
142,30107283,30988428
142,31370411,31084058
142,19961376,22101423
142,32571167,26073640
142,26513395,22951931
142,28682315,30857592
142,25073353,33259127
142,27012354,32528468
142,29752529,18312894
142,19257346,30628059
143,21947399,19862732
143,30107283,26284541
143,31370411,24232148
143,19961376,24209458
143,32571167,26360759
143,26513395,30995129
143,28682315,26547868
143,25073353,27884220
143,27012354,24392399
143,29752529,21532973
143,19257346,18668690
144,21947399,18285266
144,30107283,30778290
144,31370411,21421465
144,19961376,20157003
144,32571167,18079206
144,26513395,19483438
144,28682315,22472893
144,25073353,17785962
144,27012354,17929624
144,29752529,33491285
144,19257346,30946656
146,25273531,20463381
146,25555192,22329547
146,33149760,26764151
146,19684290,17976213
146,32224192,19258990
146,18006136,21881491
146,26730174,18833051
146,30134784,24750442
146,25200470,22408775
146,19175979,20548451
146,32959692,20892472
146,28339207,20508285
147,25273531,32583329
147,25555192,22107950
147,33149760,20489993
147,19684290,33382669
147,32224192,26014070
147,18006136,32264667
147,26730174,31109211
147,30134784,29202314
147,25200470,19918833
147,19175979,23849628
147,32959692,21467577
147,28339207,25656865
148,25273531,28716040
148,25555192,19404884
148,33149760,28609965
148,19684290,27447426
148,32224192,30416774
148,18006136,21350184
148,26730174,29150332
148,30134784,28900085
148,25200470,18767695
148,19175979,31142933
148,32959692,24861588
148,28339207,25955880
149,25273531,18651775
149,25555192,30027037
149,33149760,21794175
149,19684290,31409067
149,32224192,32298781
149,18006136,32418133
149,26730174,29622341
149,30134784,33062037
149,25200470,28992024
149,19175979,24801376
149,32959692,33261733
149,28339207,27995370
150,25273531,18022476
150,25555192,19172863
150,33149760,23657132
150,19684290,18398787
150,32224192,26180425
150,18006136,32952171
150,26730174,32331635
150,30134784,29708479
150,25200470,26356129
150,19175979,23593895
150,32959692,30377800
150,28339207,29452503
151,25273531,26655558
151,25555192,25182339
151,33149760,21541959
151,19684290,23764243
151,32224192,24998429
151,18006136,22366048
151,26730174,24437198
151,30134784,27704485
151,25200470,27021782
151,19175979,28515362
151,32959692,19409625
151,28339207,21929400
152,25273531,21315355
152,25555192,20662949
152,33149760,20585744
152,19684290,23954142
152,32224192,28936891
152,18006136,31575462
152,26730174,24491789
152,30134784,29115067
152,25200470,22211638
152,19175979,30311161
152,32959692,19091403
152,28339207,25611129
153,25273531,30933703
153,25555192,28297814
153,33149760,31817917
153,19684290,24467455
153,32224192,18364068
153,18006136,20058006
153,26730174,32616383
153,30134784,24712424
153,25200470,18218325
153,19175979,22600178
153,32959692,25906348
153,28339207,29004293
154,25273531,25049175
154,25555192,28559441
154,33149760,25734347
154,19684290,21125027
154,32224192,20095239
154,18006136,32607122
154,26730174,29823291
154,30134784,26737076
154,25200470,31691112
154,19175979,27891039
154,32959692,18729886
154,28339207,24148917
155,25273531,28004498
155,25555192,25088336
155,33149760,27199537
155,19684290,20823677
155,32224192,21387038
155,18006136,24929630
155,26730174,25073255
155,30134784,24621665
155,25200470,21617055
155,19175979,27035386
155,32959692,21635508
155,28339207,25318202
156,25273531,19260846
156,25555192,33464298
156,33149760,32261937
156,19684290,18626286
156,32224192,33379091
156,18006136,18921787
156,26730174,22674992
156,30134784,31807992
156,25200470,27481745
156,19175979,30636181
156,32959692,32682176
156,28339207,20845006
157,25273531,31913160
157,25555192,25868632
157,33149760,28917233
157,19684290,30378368
157,32224192,20841129
157,18006136,22796433
157,26730174,28020630
157,30134784,29229755
157,25200470,26921708
157,19175979,25150421
157,32959692,18102380
157,28339207,25393258
158,25273531,29349199
158,25555192,28168209
158,33149760,18740612
158,19684290,18434590
158,32224192,30721875
158,18006136,26569088
158,26730174,33548614
158,30134784,24810466
158,25200470,28555676
158,19175979,18404456
158,32959692,26671523
158,28339207,24193118
159,25273531,30076904
159,25555192,29612980
159,33149760,24685081
159,19684290,23838681
159,32224192,32215646
159,18006136,29099780
159,26730174,32674145
159,30134784,26845008
159,25200470,26574081
159,19175979,25460580
159,32959692,19187590
159,28339207,26589023
160,25273531,32261344
160,25555192,33153513
160,33149760,21222239
160,19684290,24923882
160,32224192,22331286
160,18006136,21292523
160,26730174,27668515
160,30134784,23313668
160,25200470,33005766
160,19175979,31818860
160,32959692,27039234
160,28339207,18402521
161,25273531,22677701
161,25555192,24992879
161,33149760,26556197
161,19684290,28220188
161,32224192,27526971
161,18006136,29110210
161,26730174,21016392
161,30134784,29760684
161,25200470,33256743
161,19175979,22008980
161,32959692,22601655
161,28339207,28703182
162,25273531,27859785
162,25555192,18141101
162,33149760,33009077
162,19684290,17902968
162,32224192,25385961
162,18006136,21688965
162,26730174,26820937
162,30134784,25219778
162,25200470,19183377
162,19175979,17953439
162,32959692,18222171
162,28339207,23907767
163,25273531,33109458
163,25555192,21353164
163,33149760,21434079
163,19684290,25251064
163,32224192,23314417
163,18006136,18243227
163,26730174,22388553
163,30134784,22172447
163,25200470,28595595
163,19175979,30920671
163,32959692,19957533
163,28339207,18084797
164,25273531,32622534
164,25555192,24131278
164,33149760,22431867
164,19684290,21388650
164,32224192,31651740
164,18006136,31682211
164,26730174,28983583
164,30134784,25578170
164,25200470,29866888
164,19175979,30098632
164,32959692,23023541
164,28339207,25594817
165,25273531,24951987
165,25555192,32785221
165,33149760,27762963
165,19684290,18317527
165,32224192,32317919
165,18006136,28410049
165,26730174,18651201
165,30134784,33387372
165,25200470,33252218
165,19175979,26056565
165,32959692,25472514
165,28339207,32739337
166,25273531,33078369
166,25555192,31325710
166,33149760,18814076
166,19684290,22603943
166,32224192,32844049
166,18006136,27886345
166,26730174,31277684
166,30134784,33480614
166,25200470,21395243
166,19175979,31728685
166,32959692,32051857
166,28339207,30267044
167,25273531,27708122
167,25555192,26482206
167,33149760,18193251
167,19684290,23718353
167,32224192,29005118
167,18006136,21305456
167,26730174,23874535
167,30134784,29917498
167,25200470,19283243
167,19175979,28551260
167,32959692,18688874
167,28339207,25456908
168,25273531,19196109
168,25555192,24316297
168,33149760,25210448
168,19684290,24049934
168,32224192,21836645
168,18006136,20724487
168,26730174,31202644
168,30134784,31380857
168,25200470,27682062
168,19175979,18458833
168,32959692,21135128
168,28339207,24592233
169,25273531,30240519
169,25555192,20000132
169,33149760,20714385
169,19684290,24264860
169,32224192,23140965
169,18006136,25748703
169,26730174,22673451
169,30134784,26046742
169,25200470,26463794
169,19175979,24865504
169,32959692,32382362
169,28339207,29527153
170,25273531,28121917
170,25555192,32677204
170,33149760,19624117
170,19684290,23685608
170,32224192,29842753
170,18006136,30580304
170,26730174,22174546
170,30134784,28615170
170,25200470,23730239
170,19175979,28823883
170,32959692,18923430
170,28339207,33541998
171,25273531,23742367
171,25555192,30181037
171,33149760,31671260
171,19684290,19038002
171,32224192,19802778
171,18006136,33487285
171,26730174,24889985
171,30134784,21375727
171,25200470,21242678
171,19175979,18063616
171,32959692,26609467
171,28339207,21849795
172,25273531,31778229
172,25555192,23370661
172,33149760,28884776
172,19684290,29586104
172,32224192,31079944
172,18006136,21178172
172,26730174,28046624
172,30134784,21440402
172,25200470,21247025
172,19175979,22886894
172,32959692,19677563
172,28339207,26963899
173,25273531,30899838
173,25555192,26567284
173,33149760,27009934
173,19684290,22660579
173,32224192,27671472
173,18006136,30526533
173,26730174,21697576
173,30134784,27756788
173,25200470,27551870
173,19175979,21141453
173,32959692,28366604
173,28339207,24170599
174,25273531,31702749
174,25555192,19183379
174,33149760,26953357
174,19684290,29808099
174,32224192,20881614
174,18006136,24847708
174,26730174,24796973
174,30134784,30143043
174,25200470,25036006
174,19175979,21027546
174,32959692,20392430
174,28339207,28121571
175,25273531,18671902
175,25555192,32434150
175,33149760,19711639
175,19684290,24107972
175,32224192,31978093
175,18006136,24942596
175,26730174,23817320
175,30134784,18854292
175,25200470,31841540
175,19175979,29961539
175,32959692,21904799
175,28339207,20557491
176,25273531,25969098
176,25555192,33229447
176,33149760,33335559
176,19684290,30085898
176,32224192,28899830
176,18006136,18486390
176,26730174,26443901
176,30134784,26260707
176,25200470,31166317
176,19175979,28353845
176,32959692,18907281
176,28339207,33425696
177,25273531,26161226
177,25555192,25572352
177,33149760,18333847
177,19684290,18480471
177,32224192,23053701
177,18006136,27516033
177,26730174,26417143
177,30134784,30789475
177,25200470,20958510
177,19175979,32524183
177,32959692,19708716
177,28339207,33197337
178,25273531,18362392
178,25555192,22658844
178,33149760,23191856
178,19684290,22797103
178,32224192,33206327
178,18006136,31413002
178,26730174,18935258
178,30134784,20245922
178,25200470,28009940
178,19175979,21782007
178,32959692,21405188
178,28339207,30434562
179,25273531,30622489
179,25555192,21302379
179,33149760,32898178
179,19684290,19308745
179,32224192,18780230
179,18006136,25554932
179,26730174,22794434
179,30134784,29997042
179,25200470,29313376
179,19175979,31213141
179,32959692,26172363
179,28339207,18371537
180,25273531,19567380
180,25555192,21494523
180,33149760,22196252
180,19684290,32893875
180,32224192,33128558
180,18006136,28159482
180,26730174,25202472
180,30134784,32744279
180,25200470,19432306
180,19175979,31759436
180,32959692,22216752
180,28339207,21482321
181,25273531,23063325
181,25555192,28081719
181,33149760,28846049
181,19684290,29878426
181,32224192,31426593
181,18006136,27098422
181,26730174,27905921
181,30134784,20941944
181,25200470,21193435
181,19175979,24173727
181,32959692,24409634
181,28339207,32311799
182,33164193,24160632
182,23148139,29149957
182,28596469,27043995
182,27358830,27629898
182,17840221,18957629
183,33164193,20154567
183,23148139,18173908
183,28596469,33500681
183,27358830,32668443
183,17840221,33143359
184,33164193,27206846
184,23148139,31523853
184,28596469,25060959
184,27358830,27911399
184,17840221,29809778
185,33164193,26610031
185,23148139,31614579
185,28596469,23153763
185,27358830,25102821
185,17840221,30971280
186,33164193,31426974
186,23148139,22600329
186,28596469,27854795
186,27358830,21673983
186,17840221,21383250
187,33164193,24833724
187,23148139,27331145
187,28596469,33488250
187,27358830,18110051
187,17840221,27927782
188,33164193,24903879
188,23148139,25394648
188,28596469,18698344
188,27358830,32907099
188,17840221,33411353
189,33164193,32096811
189,23148139,33011164
189,28596469,21941819
189,27358830,23861041
189,17840221,22230201
190,33164193,29011280
190,23148139,17857612
190,28596469,26282960
190,27358830,30248897
190,17840221,32799108
191,33164193,24201785
191,23148139,21411646
191,28596469,21901031
191,27358830,21571332
191,17840221,24375502
192,33164193,26339953
192,23148139,32276283
192,28596469,30352351
192,27358830,24108298
192,17840221,25529297
193,33164193,18223074
193,23148139,23133908
193,28596469,18345820
193,27358830,18661961
193,17840221,29939668
194,33164193,20164121
194,23148139,29388626
194,28596469,30894921
194,27358830,23307919
194,17840221,28732764
195,33164193,33142419
195,23148139,29287069
195,28596469,21511231
195,27358830,26327600
195,17840221,25064316
196,33164193,25548900
196,23148139,32587086
196,28596469,24390718
196,27358830,28102786
196,17840221,28410024
197,33164193,29019645
197,23148139,26396461
197,28596469,21825722
197,27358830,32316841
197,17840221,27562435
198,33164193,23170133
198,23148139,21918632
198,28596469,23963374
198,27358830,27200186
198,17840221,26689171
199,33164193,19395938
199,23148139,26945114
199,28596469,28985782
199,27358830,25842140
199,17840221,26991625
200,33164193,19339374
200,23148139,30118125
200,28596469,21701268
200,27358830,30141608
200,17840221,28258937
201,33164193,33531418
201,23148139,32870492
201,28596469,32458754
201,27358830,31893421
201,17840221,33320081
202,33164193,19139076
202,23148139,31326223
202,28596469,33348788
202,27358830,19445081
202,17840221,27427772
203,33164193,33373052
203,23148139,27446473
203,28596469,31670526
203,27358830,29218916
203,17840221,21858955
204,33164193,30395557
204,23148139,23566621
204,28596469,30061297
204,27358830,19790067
204,17840221,27359752
205,33164193,18694677
205,23148139,26749666
205,28596469,28922641
205,27358830,22436213
205,17840221,18046756
206,33164193,20956917
206,23148139,32188076
206,28596469,26185355
206,27358830,18065739
206,17840221,27168573
207,33164193,30360194
207,23148139,29865078
207,28596469,22696683
207,27358830,23071871
207,17840221,27535046
208,33164193,31886016
208,23148139,24495409
208,28596469,33538154
208,27358830,23969914
208,17840221,18750457
209,33164193,20985263
209,23148139,18444806
209,28596469,23783610
209,27358830,19344078
209,17840221,32439952
210,33164193,24988972
210,23148139,20284670
210,28596469,24640878
210,27358830,21320723
210,17840221,30461656
211,33164193,22947189
211,23148139,30798825
211,28596469,22117004
211,27358830,30750003
211,17840221,33274118
212,33164193,23880078
212,23148139,28618487
212,28596469,28980903
212,27358830,31701983
212,17840221,27200527
213,33164193,23310093
213,23148139,29392536
213,28596469,25581872
213,27358830,22611766
213,17840221,31076934
214,33164193,29159314
214,23148139,19861369
214,28596469,23881798
214,27358830,33046525
214,17840221,27458579
215,33164193,25260406
215,23148139,18519178
215,28596469,29427583
215,27358830,19059879
215,17840221,27684354
216,33164193,22103981
216,23148139,22844008
216,28596469,18032252
216,27358830,23462080
216,17840221,22387609
217,33164193,19488493
217,23148139,27815831
217,28596469,19800322
217,27358830,23003037
217,17840221,20927602
219,31446037,19305100
219,27390472,23048851
219,18048357,31198451
219,23949845,24872245
220,31446037,25739208
220,27390472,29006841
220,18048357,26445074
220,23949845,18738580
221,31446037,18945424
221,27390472,25562490
221,18048357,20463413
221,23949845,20450925
222,31446037,19988135
222,27390472,29559769
222,18048357,27382211
222,23949845,20610773
223,31446037,18146648
223,27390472,23791912
223,18048357,28305770
223,23949845,24884477
224,31446037,25964322
224,27390472,22303188
224,18048357,28862098
224,23949845,25892281
225,31446037,28679981
225,27390472,31410717
225,18048357,25213447
225,23949845,32636430
226,31446037,32343491
226,27390472,22942451
226,18048357,23144957
226,23949845,29428902
227,31446037,21851514
227,27390472,20476087
227,18048357,23869554
227,23949845,20654249
228,31446037,23993918
228,27390472,26376345
228,18048357,19714490
228,23949845,19786331
229,31446037,26977859
229,27390472,25818958
229,18048357,28914044
229,23949845,33405967
230,31446037,31205419
230,27390472,30667167
230,18048357,33002647
230,23949845,24870855
231,31446037,32644358
231,27390472,30516914
231,18048357,21609151
231,23949845,28688396
232,31446037,32711632
232,27390472,30028903
232,18048357,20083773
232,23949845,18893456
233,31446037,22253210
233,27390472,33030439
233,18048357,17870114
233,23949845,22313693
234,31446037,20004615
234,27390472,24357980
234,18048357,27796655
234,23949845,31585229
235,31446037,26535442
235,27390472,33123005
235,18048357,33110893
235,23949845,19855090
236,31446037,26518040
236,27390472,31846504
236,18048357,18974720
236,23949845,23478760
237,31446037,31366023
237,27390472,29259015
237,18048357,25593940
237,23949845,28092596
238,31446037,23294370
238,27390472,29153016
238,18048357,24303493
238,23949845,22904050
239,31446037,22466957
239,27390472,24888878
239,18048357,22627727
239,23949845,32030241
240,31446037,17804283
240,27390472,27228321
240,18048357,32338297
240,23949845,21987726
241,31446037,28137163
241,27390472,18904437
241,18048357,27851527
241,23949845,32787841
242,31446037,23346964
242,27390472,30944324
242,18048357,24191363
242,23949845,22859913
243,31446037,20810730
243,27390472,23839788
243,18048357,21216677
243,23949845,26064450
244,31446037,23015260
244,27390472,17795209
244,18048357,27805240
244,23949845,30252055
245,31446037,27604637
245,27390472,18267421
245,18048357,17844331
245,23949845,21759881
246,31446037,26397009
246,27390472,25759118
246,18048357,33513723
246,23949845,20946678
247,31446037,32282729
247,27390472,20811521
247,18048357,23632310
247,23949845,23454455
248,31446037,26769268
248,27390472,22052030
248,18048357,32377584
248,23949845,32748157
249,31446037,29619688
249,27390472,24690586
249,18048357,31465018
249,23949845,32564186
250,31446037,30223318
250,27390472,26872210
250,18048357,23775527
250,23949845,24120130
251,31446037,24407102
251,27390472,33478713
251,18048357,28678874
251,23949845,31539639
252,31446037,25597969
252,27390472,28218261
252,18048357,24952671
252,23949845,23725974
253,31446037,26440578
253,27390472,25579803
253,18048357,25684685
253,23949845,24334807
254,31446037,24426613
254,27390472,20976400
254,18048357,31368056
254,23949845,31229035
256,19029071,22000810
256,29205076,25406832
256,27528491,23296740
256,21465925,31586951
256,18487391,21917094
257,19029071,30578341
257,29205076,18265725
257,27528491,25637740
257,21465925,28904035
257,18487391,31334913
258,19029071,27070917
258,29205076,23626024
258,27528491,24519442
258,21465925,33426276
258,18487391,19600512
259,19029071,26202423
259,29205076,26006022
259,27528491,28022834
259,21465925,28771636
259,18487391,20202737
260,19029071,28809026
260,29205076,25755733
260,27528491,33223201
260,21465925,19864091
260,18487391,28026370
261,19029071,31569121
261,29205076,26041091
261,27528491,24680862
261,21465925,21440489
261,18487391,29167244
262,19029071,23824525
262,29205076,22532559
262,27528491,27799555
262,21465925,27745118
262,18487391,24561875
263,19029071,20655078
263,29205076,25616385
263,27528491,31381424
263,21465925,23072476
263,18487391,25039341
264,19029071,23921243
264,29205076,24828977
264,27528491,23169855
264,21465925,25094250
264,18487391,25241688
265,19029071,25329849
265,29205076,22777155
265,27528491,18412270
265,21465925,28984865
265,18487391,31095325
266,19029071,30801033
266,29205076,25787353
266,27528491,23212454
266,21465925,23014003
266,18487391,32098301
267,19029071,21602657
267,29205076,27042849
267,27528491,18761391
267,21465925,30194486
267,18487391,29582299
268,19029071,25276596
268,29205076,29852979
268,27528491,19850756
268,21465925,31713812
268,18487391,31622858
269,19029071,26760616
269,29205076,33157823
269,27528491,19377701
269,21465925,28953911
269,18487391,32034187
270,19029071,25282112
270,29205076,28097073
270,27528491,24656987
270,21465925,32909641
270,18487391,28477558
271,19029071,18887602
271,29205076,23818796
271,27528491,30331863
271,21465925,32883965
271,18487391,22618206
272,19029071,24721211
272,29205076,26021899
272,27528491,32033426
272,21465925,26576881
272,18487391,29715842
273,19029071,26242851
273,29205076,18910752
273,27528491,17900613
273,21465925,21142505
273,18487391,23590475
274,19029071,19670244
274,29205076,27248936
274,27528491,18929863
274,21465925,28165138
274,18487391,28200899
275,19029071,31141364
275,29205076,22743896
275,27528491,31492069
275,21465925,21764363
275,18487391,27962451
276,19029071,19699413
276,29205076,26840294
276,27528491,19704928
276,21465925,22165332
276,18487391,28750379
277,19029071,27554471
277,29205076,23716665
277,27528491,23250946
277,21465925,22580919
277,18487391,32385847
278,19029071,28344645
278,29205076,20559464
278,27528491,27967366
278,21465925,31220686
278,18487391,26383463
279,19029071,25218488
279,29205076,29749495
279,27528491,31371573
279,21465925,21360801
279,18487391,24768743
280,19029071,26995062
280,29205076,31051525
280,27528491,31754247
280,21465925,32007465
280,18487391,18108805
281,19029071,22888034
281,29205076,19666054
281,27528491,24454475
281,21465925,31714583
281,18487391,22051895
282,19029071,23079714
282,29205076,28381176
282,27528491,31305180
282,21465925,19123509
282,18487391,21346166
283,19029071,19285107
283,29205076,24785792
283,27528491,32168928
283,21465925,32459698
283,18487391,18376239
284,19029071,30095303
284,29205076,19684667
284,27528491,25034252
284,21465925,19089348
284,18487391,32430721
285,19029071,22590824
285,29205076,27302969
285,27528491,28504564
285,21465925,18466227
285,18487391,26345139
286,19029071,20446418
286,29205076,19376889
286,27528491,30630972
286,21465925,29246225
286,18487391,28647320
287,19029071,18778450
287,29205076,19106424
287,27528491,22633337
287,21465925,24721481
287,18487391,19176413
288,19029071,24165906
288,29205076,29096496
288,27528491,27906551
288,21465925,22468563
288,18487391,33375572
289,19029071,32131384
289,29205076,23018185
289,27528491,29062779
289,21465925,32024634
289,18487391,20774203
290,19029071,18303768
290,29205076,31905068
290,27528491,28198315
290,21465925,31222001
290,18487391,25133098
291,19029071,18415656
291,29205076,30197846
291,27528491,19560895
291,21465925,20942780
291,18487391,31293191
293,32018123,25096162
293,24553864,27350341
293,18296415,22599626
293,33207244,29952622
293,31711627,18352770
294,32018123,24943181
294,24553864,21275693
294,18296415,27639562
294,33207244,32775213
294,31711627,23221383
295,32018123,19042806
295,24553864,23006645
295,18296415,19188133
295,33207244,21418623
295,31711627,22563272
296,32018123,29743462
296,24553864,21975515
296,18296415,23358563
296,33207244,24163212
296,31711627,31420464
297,32018123,21934805
297,24553864,29473748
297,18296415,21199600
297,33207244,28207844
