72,reticle,lowzoom,#hash_37e32342afd6c46,#,#hash_63a695ac08ee6a79,,,,,,,,,,,,,,,,,,
73,reticle,lowzoom,#hash_3799023e8dd293de,#,#hash_5aebe8c317ddbe61,,,,,,,,,,,,,,,,,,
74,reticle,lowzoom,#hash_5a48960106b5e63a,#,#hash_1a2b1eba7e0d39e5,,,,,,,,,,,,,,,,,,
75,reticle,lowzoom,#hash_3993957be1f5bb52,#,#hash_f88173b01d0706d,,,,,,,,,,,,,,,,,,
76,reticle,lowzoom,#hash_33ab2890c3b442f8,#,#hash_5c4b2a4d6d051c3,,,,,,,,,,,,,,,,,,
77,reticle,lowzoom,#hash_6fee5bcb64e3ea1e,#,#hash_4eb91f32a797f9a1,,,,,,,,,,,,,,,,,,
78,reticle,lowzoom,#hash_3e3f322163948022,#,#hash_72a493d974ec807d,,,,,,,,,,,,,,,,,,
79,reticle,lowzoom,#hash_1c47209656cfaa28,#,#hash_30e40de243ea5673,,,,,,,,,,,,,,,,,,
80,reticle,lowzoom,#hash_45479cfb77cedbd7,#,#hash_3299453f7f848ac8,,,,,,,,,,,,,,,,,,
81,reticle,lowzoom,#hash_2766b08b37449aaa,#,#hash_36ed655ab4216095,,,,,,,,,,,,,,,,,,
82,reticle,lowzoom,#hash_14524f4cf525a956,#,#hash_367cab7b2a705109,,,,,,,,,,,,,,,,,,
83,reticle,lowzoom,#hash_131fba9b5b08b45f,#,#hash_50c205206b3170e0,,,,,,,,,,,,,,,,,,
84,reticle,lowzoom,#hash_70f5a7c1593d351b,#,#hash_1efc64bf91920564,,,,,,,,,,,,,,,,,,
85,reticle,lowzoom,#hash_5b0b58c2ecf446d9,#,#hash_633eb9df80862f62,,,,,,,,,,,,,,,,,,
86,reticle,lowzoom,#hash_5b0b55c2ecf441c0,#,#hash_242db401873039db,,,,,,,,,,,,,,,,,,
87,reticle,lowzoom,#hash_5b0b56c2ecf44373,#,#hash_56fc9fee06f5aa2c,,,,,,,,,,,,,,,,,,
88,reticle,lowzoom,#hash_5b0b5bc2ecf44bf2,#,#hash_637fe1d1321011cd,,,,,,,,,,,,,,,,,,
89,reticle,lowzoom,#hash_5b0b5cc2ecf44da5,#,#hash_7ee414016d6309d6,,,,,,,,,,,,,,,,,,
90,reticle,lowzoom,#hash_4461bd2ce90447df,#,#hash_20d3e2792081fc60,,,,,,,,,,,,,,,,,,
91,reticle,lowzoom,#hash_4e2792260ce606c3,#,#hash_7a301ebf99c5e83c,,,,,,,,,,,,,,,,,,
92,reticle,lowzoom,#hash_5da46cc15bbf40c9,#,#hash_1df3b6de9f727f12,,,,,,,,,,,,,,,,,,
93,reticle,lowzoom,#hash_7e962f6aaf6684e7,#,#hash_204b81cce7546d58,,,,,,,,,,,,,,,,,,
94,reticle,lowzoom,#hash_46b4a469e9899e18,#,#hash_6974af60e6cb9923,,,,,,,,,,,,,,,,,,
95,reticle,lowzoom,#hash_7478c82818ac0cb6,#,#hash_752aad0fad8e8129,,,,,,,,,,,,,,,,,,
96,reticle,lowzoom,#hash_748ca4a82e122a25,#,#hash_36558feee3baee56,,,,,,,,,,,,,,,,,,
97,reticle,lowzoom,#hash_1ad44e831c4aeb2e,#,#hash_6c59002ed64c26f1,,,,,,,,,,,,,,,,,,
98,reticle,lowzoom,#hash_59507d0168fb4750,#,#hash_1c3de63f9da0992b,,,,,,,,,,,,,,,,,,
99,reticle,lowzoom,#hash_c3f747c28c3581,#,#hash_6e505d942e8e145a,,,,,,,,,,,,,,,,,,
100,reticle,lowzoom,#hash_f514818e4ea370f,#,#hash_31b1e2c5e717f3d0,,,,,,,,,,,,,,,,,,
101,reticle,lowzoom,#hash_64495526578de8d0,#,#hash_69cd24fadcc812ab,,,,,,,,,,,,,,,,,,
102,reticle,lowzoom,#hash_70125a3934b517d1,#,#hash_4a9d03f31871bf2a,,,,,,,,,,,,,,,,,,
103,reticle,lowzoom,#hash_4cde693b61def368,#,#hash_61a01a14de30f0b3,,,,,,,,,,,,,,,,,,
104,reticle,lowzoom,#hash_2f716cbc8be73604,#,#hash_7ed33c82ccd144f7,,,,,,,,,,,,,,,,,,
105,reticle,lowzoom,#hash_2f716fbc8be73b1d,#,#hash_53806261638374fe,,,,,,,,,,,,,,,,,,
106,reticle,lowzoom,#hash_2f716ebc8be7396a,#,#hash_23ad7249c925c655,,,,,,,,,,,,,,,,,,
107,reticle,lowzoom,#hash_2f7169bc8be730eb,#,#hash_6d435061b5b1cb34,,,,,,,,,,,,,,,,,,
108,reticle,lowzoom,#hash_2f7168bc8be72f38,#,#hash_791a268c9ab72e03,,,,,,,,,,,,,,,,,,
109,reticle,lowzoom,#hash_86fb7bbfcfeee9a,#,#hash_2bfd4f6b60ba4985,,,,,,,,,,,,,,,,,,
110,reticle,lowzoom,#hash_7ed2b8251e951dad,#,#hash_5fd52efa9d5c468e,,,,,,,,,,,,,,,,,,
111,reticle,lowzoom,#hash_11413fb00657a26a,#,#hash_196efea86ced3f55,,,,,,,,,,,,,,,,,,
112,reticle,lowzoom,#hash_6a7177d99bd305ba,#,#hash_482fbb84dc2e1165,,,,,,,,,,,,,,,,,,
113,reticle,lowzoom,#hash_74f41a81cc0b7d2b,#,#hash_11202a848bce5474,,,,,,,,,,,,,,,,,,
114,reticle,lowzoom,#hash_3505460ec5a81bd7,#,#hash_28204fd46291cac8,,,,,,,,,,,,,,,,,,
115,reticle,lowzoom,#hash_25190da6623877b3,#,#hash_391017bb6a864e6c,,,,,,,,,,,,,,,,,,
116,reticle,lowzoom,#hash_49796f1f018b9628,#,#hash_7824c0dcd5ab0273,,,,,,,,,,,,,,,,,,
117,reticle,lowzoom,#hash_1b1b5738a817e935,#,#hash_4b96d63737e2fae6,,,,,,,,,,,,,,,,,,
118,reticle,lowzoom,#hash_182d6e89af4379cc,#,#hash_7d60219174c806f,,,,,,,,,,,,,,,,,,
119,reticle,lowzoom,#hash_8b65f648c21c0cf,#,#hash_13633409c3249890,,,,,,,,,,,,,,,,,,
120,reticle,lowzoom,#hash_251c3c9d361ded2,#,#hash_10b9f9fc83a28bed,,,,,,,,,,,,,,,,,,
121,reticle,lowzoom,#hash_53bd78076851bc9e,#,#hash_67345e28d3e23421,,,,,,,,,,,,,,,,,,
122,reticle,lowzoom,#hash_590ba4b4f07d78fb,#,#hash_14408fba669b8004,,,,,,,,,,,,,,,,,,
123,reticle,lowzoom,#hash_590ba5b4f07d7aae,#,#hash_555261e9ddd16e71,,,,,,,,,,,,,,,,,,
124,reticle,lowzoom,#hash_590ba6b4f07d7c61,#,#hash_4c22abbefb0c8efa,,,,,,,,,,,,,,,,,,
125,reticle,lowzoom,#hash_590ba7b4f07d7e14,#,#hash_7c55bbd695bcbb87,,,,,,,,,,,,,,,,,,
126,reticle,lowzoom,#hash_590ba8b4f07d7fc7,#,#hash_1cf2c5b09b3c2478,,,,,,,,,,,,,,,,,,
127,reticle,lowzoom,#hash_ec3abb1dba8475b,#,#hash_2de7c5decb732ba4,,,,,,,,,,,,,,,,,,
128,reticle,lowzoom,#hash_25ad273cdc746f1d,#,#hash_6a0f49ea79ade8fe,,,,,,,,,,,,,,,,,,
129,reticle,lowzoom,#hash_4d0096feeaedb687,#,#hash_1cb0574f43103338,,,,,,,,,,,,,,,,,,
130,reticle,lowzoom,#hash_78a29898650ad667,#,#hash_2af1007b54c096d8,,,,,,,,,,,,,,,,,,
131,reticle,lowzoom,#hash_454fb43d5d1dbf97,#,#hash_1b37f1f89f85eb88,,,,,,,,,,,,,,,,,,
132,reticle,lowzoom,#hash_73cc994daf37c1e6,#,#hash_77e65e1376d022d9,,,,,,,,,,,,,,,,,,
133,reticle,lowzoom,#hash_41625d6fe409305c,#,#hash_7f544cf86971bc7f,,,,,,,,,,,,,,,,,,
134,reticle,lowzoom,#hash_4cf9723484db21b9,#,#hash_41e06a40866eeb02,,,,,,,,,,,,,,,,,,
135,reticle,lowzoom,#hash_49f46a7b477004df,#,#hash_1d793effdb540960,,,,,,,,,,,,,,,,,,
136,reticle,lowzoom,#hash_5484f3ae03bae09f,#,#hash_62a23a7e222ce220,,,,,,,,,,,,,,,,,,
137,reticle,lowzoom,#hash_3afee601928b490f,#,#hash_39fd177428b25d0,,,,,,,,,,,,,,,,,,
138,reticle,lowzoom,#hash_73ae4bfad794f71b,#,#hash_6f9a556fbdbee764,,,,,,,,,,,,,,,,,,
139,reticle,lowzoom,#hash_4bdde1fff20d65a9,#,#hash_60029f72d2311cb2,,,,,,,,,,,,,,,,,,
140,reticle,lowzoom,#hash_443dd60d4e8ac012,#,#hash_6b9b29f215c4cf2d,,,,,,,,,,,,,,,,,,
141,reticle,lowzoom,#hash_3f2489c9dee2616,#,#hash_29559724e0c729c9,,,,,,,,,,,,,,,,,,
142,reticle,lowzoom,#hash_d615aa8c81c763c,#,#,,,,,,,,,,,,,,,,,,
143,reticle,lowzoom,#hash_4eaddae8d0027097,#,#,,,,,,,,,,,,,,,,,,
144,reticle,lowzoom,#hash_4f4b2247e8d09bf5,#,#,,,,,,,,,,,,,,,,,,
145,reticle,lowzoom,#hash_59df785fe744f11d,#,#,,,,,,,,,,,,,,,,,,
0,reticle,acog,#hash_351867130644c893,#,#,,,,,,,,,,,,,,,,,,
1,reticle,acog,#hash_206dea41b958961c,#,#,,,,,,,,,,,,,,,,,,
2,reticle,acog,#hash_79c19915551b427c,#,#,,,,,,,,,,,,,,,,,,
3,reticle,acog,#hash_5be091da877d8810,#,#,,,,,,,,,,,,,,,,,,
4,reticle,acog,#hash_7acd8bce497e89d8,#,#,,,,,,,,,,,,,,,,,,
5,reticle,acog,#hash_7f8e1361e31e3afd,#,#,,,,,,,,,,,,,,,,,,
6,reticle,acog,#hash_7afdf9ec236e6bfb,#,#,,,,,,,,,,,,,,,,,,
7,reticle,acog,#hash_fb5d8aafd83e6ff,#,#,,,,,,,,,,,,,,,,,,
8,reticle,acog,#hash_3833445fcf83d359,#,#,,,,,,,,,,,,,,,,,,
9,reticle,acog,#hash_33f0ab45212ec4bc,#,#,,,,,,,,,,,,,,,,,,
10,reticle,acog,#hash_262c9260c6885e5c,#,#,,,,,,,,,,,,,,,,,,
11,reticle,acog,#hash_325988a5fb6eb72,#,#,,,,,,,,,,,,,,,,,,
12,reticle,acog,#hash_401d2f2054ef564e,#,#,,,,,,,,,,,,,,,,,,
13,reticle,acog,#hash_49237582cce604e1,#,#,,,,,,,,,,,,,,,,,,
14,reticle,acog,#hash_32719c4c5523aa97,#,#,,,,,,,,,,,,,,,,,,
15,reticle,acog,#hash_74bd2c2db3fc09b9,#,#,,,,,,,,,,,,,,,,,,
16,reticle,acog,#hash_114796afd13ce3af,#,#,,,,,,,,,,,,,,,,,,
17,reticle,acog,#hash_5f630767eedcea6f,#,#,,,,,,,,,,,,,,,,,,
18,reticle,acog,#hash_62fe75d58ebaf3eb,#,#,,,,,,,,,,,,,,,,,,
19,reticle,acog,#hash_7a7c2fc9bb721408,#,#,,,,,,,,,,,,,,,,,,
20,reticle,acog,#hash_3a2ab8570153e18a,#,#,,,,,,,,,,,,,,,,,,
21,reticle,acog,#hash_1c8d6e950eff852b,#,#,,,,,,,,,,,,,,,,,,
22,reticle,acog,#hash_1db3944b17cd101b,#,#,,,,,,,,,,,,,,,,,,
23,reticle,acog,#hash_4c89104b56c9c860,#,#,,,,,,,,,,,,,,,,,,
24,reticle,acog,#hash_3489c51b2ebc6b6c,#,#,,,,,,,,,,,,,,,,,,
25,reticle,acog,#hash_48f094961d655f5c,#,#,,,,,,,,,,,,,,,,,,
26,reticle,acog,#hash_7544783bed180e50,#,#,,,,,,,,,,,,,,,,,,
27,reticle,acog,#hash_1c75b27325639a6,#,#,,,,,,,,,,,,,,,,,,
28,reticle,acog,#hash_d3c71c045c49fbd,#,#,,,,,,,,,,,,,,,,,,
29,reticle,acog,#hash_4c073ecb745bf94,#,#,,,,,,,,,,,,,,,,,,
30,reticle,acog,#hash_b2c0f5408923046,#,#,,,,,,,,,,,,,,,,,,
31,reticle,acog,#hash_1e0af2bc6756e86a,#,#,,,,,,,,,,,,,,,,,,
32,reticle,acog,#hash_43265b6a43f83296,#,#,,,,,,,,,,,,,,,,,,
33,reticle,acog,#hash_75359b95277db87b,#,#,,,,,,,,,,,,,,,,,,
34,reticle,acog,#hash_406aeb7f09f6b818,#,#,,,,,,,,,,,,,,,,,,
35,reticle,acog,#hash_1100f0c63f40bb24,#,#,,,,,,,,,,,,,,,,,,
36,reticle,acog,#hash_8a58032458e685f,#,#,,,,,,,,,,,,,,,,,,
37,reticle,acog,#hash_540e261ac9f8ca9d,#,#,,,,,,,,,,,,,,,,,,
38,reticle,acog,#hash_5cda685bcc484094,#,#,,,,,,,,,,,,,,,,,,
39,reticle,acog,#hash_8a58432458e6f2b,#,#,,,,,,,,,,,,,,,,,,
40,reticle,acog,#hash_7ed415be49d4d83,#,#,,,,,,,,,,,,,,,,,,
41,reticle,acog,#hash_2ef61d0867f13f19,#,#,,,,,,,,,,,,,,,,,,
42,reticle,acog,#hash_340763e06e8d6157,#,#,,,,,,,,,,,,,,,,,,
43,reticle,acog,#hash_6dbebd741e6bac01,#,#,,,,,,,,,,,,,,,,,,
44,reticle,acog,#hash_1b00dc7f454eb513,#,#,,,,,,,,,,,,,,,,,,
45,reticle,acog,#hash_6e1b59311b78060b,#,#,,,,,,,,,,,,,,,,,,
46,reticle,acog,#hash_776026d9faf8b43,#,#,,,,,,,,,,,,,,,,,,
47,reticle,acog,#hash_3c7d5e24865dadad,#,#,,,,,,,,,,,,,,,,,,
48,reticle,acog,#hash_a0840fa1be74b67,#,#,,,,,,,,,,,,,,,,,,
49,reticle,acog,#hash_2f5a41cadd644919,#,#,,,,,,,,,,,,,,,,,,
50,reticle,acog,#hash_2d01eed3dc603c59,#,#,,,,,,,,,,,,,,,,,,
51,reticle,acog,#hash_778629d73f07185b,#,#,,,,,,,,,,,,,,,,,,
52,reticle,acog,#hash_27fb5638c8889542,#,#,,,,,,,,,,,,,,,,,,
53,reticle,acog,#hash_431c8131cddb70db,#,#,,,,,,,,,,,,,,,,,,
54,reticle,acog,#hash_4d4887cbf7ad84a2,#,#,,,,,,,,,,,,,,,,,,
55,reticle,acog,#hash_3f2ada0d956c8795,#,#,,,,,,,,,,,,,,,,,,
56,reticle,acog,#hash_5e173487dde1fe92,#,#,,,,,,,,,,,,,,,,,,
57,reticle,acog,#hash_7cf23db6f3d03aab,#,#,,,,,,,,,,,,,,,,,,
58,reticle,acog,#hash_3357b997cd666e27,#,#,,,,,,,,,,,,,,,,,,
59,reticle,acog,#hash_5ec762c30f8350ba,#,#,,,,,,,,,,,,,,,,,,
60,reticle,acog,#hash_52a40ca3cd811cec,#,#,,,,,,,,,,,,,,,,,,
61,reticle,acog,#hash_1aeb53eecdac39f8,#,#,,,,,,,,,,,,,,,,,,
62,reticle,acog,#hash_3c2ce47ebcd971e3,#,#,,,,,,,,,,,,,,,,,,
63,reticle,acog,#hash_27fc381cdfb8a018,#,#,,,,,,,,,,,,,,,,,,
64,reticle,acog,#hash_28c20f39170fa74d,#,#,,,,,,,,,,,,,,,,,,
65,reticle,acog,#hash_28f71b78d38d7c12,#,#,,,,,,,,,,,,,,,,,,
66,reticle,acog,#hash_45df81d38e511aba,#,#,,,,,,,,,,,,,,,,,,
67,reticle,acog,#hash_6c3191b4df0e465b,#,#,,,,,,,,,,,,,,,,,,
68,reticle,acog,#hash_6f30833d6c2aa7e8,#,#,,,,,,,,,,,,,,,,,,
69,reticle,acog,#hash_2f92cf2acce08f77,#,#,,,,,,,,,,,,,,,,,,
70,reticle,acog,#hash_13330968a650b1e5,#,#,,,,,,,,,,,,,,,,,,
71,reticle,acog,#hash_2992e73960de083e,#,#,,,,,,,,,,,,,,,,,,
72,reticle,acog,#hash_656ff1ac52677c86,#,#,,,,,,,,,,,,,,,,,,
73,reticle,acog,#hash_66a9c4c3af4c083e,#,#,,,,,,,,,,,,,,,,,,
74,reticle,acog,#hash_546d32ba9e606a32,#,#,,,,,,,,,,,,,,,,,,
75,reticle,acog,#hash_59b0ab3b752586ca,#,#,,,,,,,,,,,,,,,,,,
76,reticle,acog,#hash_1606a6a497c49354,#,#,,,,,,,,,,,,,,,,,,
77,reticle,acog,#hash_5a75fb333f04907e,#,#,,,,,,,,,,,,,,,,,,
78,reticle,acog,#hash_265847d94a2dd85a,#,#,,,,,,,,,,,,,,,,,,
79,reticle,acog,#hash_56c221e2a23ad284,#,#,,,,,,,,,,,,,,,,,,
80,reticle,acog,#hash_1eca13facd5e297,#,#,,,,,,,,,,,,,,,,,,
81,reticle,acog,#hash_5e20595a39438ea2,#,#,,,,,,,,,,,,,,,,,,
82,reticle,acog,#hash_22a8e77ad68b7596,#,#,,,,,,,,,,,,,,,,,,
83,reticle,acog,#hash_16fae1204b47349f,#,#,,,,,,,,,,,,,,,,,,
84,reticle,acog,#hash_13b988befa8ccac3,#,#,,,,,,,,,,,,,,,,,,
85,reticle,acog,#hash_5fc265e00fec610d,#,#,,,,,,,,,,,,,,,,,,
86,reticle,acog,#hash_27150800f74be43c,#,#,,,,,,,,,,,,,,,,,,
87,reticle,acog,#hash_54d463edbd2c39fb,#,#,,,,,,,,,,,,,,,,,,
88,reticle,acog,#hash_2a4275d1a281ff2a,#,#,,,,,,,,,,,,,,,,,,
89,reticle,acog,#hash_144fc800e851cc41,#,#,,,,,,,,,,,,,,,,,,
90,reticle,acog,#hash_670cbe790097c01f,#,#,,,,,,,,,,,,,,,,,,
91,reticle,acog,#hash_b17c2bfeb2ec08b,#,#,,,,,,,,,,,,,,,,,,
92,reticle,acog,#hash_4db42de917c763d,#,#,,,,,,,,,,,,,,,,,,
93,reticle,acog,#hash_5a02fdcc7749f767,#,#,,,,,,,,,,,,,,,,,,
94,reticle,acog,#hash_79b6a360a7bfdab4,#,#,,,,,,,,,,,,,,,,,,
95,reticle,acog,#hash_6157e90f59ab58b6,#,#,,,,,,,,,,,,,,,,,,
96,reticle,acog,#hash_4bc143ee5ea9b0c1,#,#,,,,,,,,,,,,,,,,,,
97,reticle,acog,#hash_6506fc2ed288284e,#,#,,,,,,,,,,,,,,,,,,
98,reticle,acog,#hash_359a5a3fabd06ecc,#,#,,,,,,,,,,,,,,,,,,
99,reticle,acog,#hash_5e5269946dd39f95,#,#,,,,,,,,,,,,,,,,,,
100,reticle,acog,#hash_a1fdec661a5160f,#,#,,,,,,,,,,,,,,,,,,
101,reticle,acog,#hash_32998faeaf7e84c,#,#,,,,,,,,,,,,,,,,,,
102,reticle,acog,#hash_278feff2bc864825,#,#,,,,,,,,,,,,,,,,,,
103,reticle,acog,#hash_4182e15399e43c4,#,#,,,,,,,,,,,,,,,,,,
104,reticle,acog,#hash_53359882b406c2a8,#,#,,,,,,,,,,,,,,,,,,
105,reticle,acog,#hash_75da96612eef7959,#,#,,,,,,,,,,,,,,,,,,
106,reticle,acog,#hash_4adf66494e464162,#,#,,,,,,,,,,,,,,,,,,
107,reticle,acog,#hash_779c5461bc085e53,#,#,,,,,,,,,,,,,,,,,,
108,reticle,acog,#hash_5f51a8c58c69394,#,#,,,,,,,,,,,,,,,,,,
109,reticle,acog,#hash_69a5636b83f0a2d2,#,#,,,,,,,,,,,,,,,,,,
110,reticle,acog,#hash_146582fb03415c69,#,#,,,,,,,,,,,,,,,,,,
111,reticle,acog,#hash_40a0f2a7f20dba62,#,#,,,,,,,,,,,,,,,,,,
112,reticle,acog,#hash_271cf84fc8141b2,#,#,,,,,,,,,,,,,,,,,,
113,reticle,acog,#hash_18132e848f41be93,#,#,,,,,,,,,,,,,,,,,,
114,reticle,acog,#hash_7773abd48fe32297,#,#,,,,,,,,,,,,,,,,,,
115,reticle,acog,#hash_36e7dbbb20bcde3b,#,#,,,,,,,,,,,,,,,,,,
116,reticle,acog,#hash_1e02d4dd33fb7e84,#,#,,,,,,,,,,,,,,,,,,
117,reticle,acog,#hash_769faa37502faad1,#,#,,,,,,,,,,,,,,,,,,
118,reticle,acog,#hash_50239e18aebdf330,#,#,,,,,,,,,,,,,,,,,,
