2,camo,#camo_tier1_mp_02,#none,#none,0,#none,,#
3,camo,#camo_tier1_mp_03,#none,#none,0,#none,,#
4,camo,#camo_tier1_mp_04,#none,#none,0,#none,,#
5,camo,#camo_tier1_mp_05,#none,#none,0,#none,,#
6,camo,#camo_tier1_zm_01,#none,#none,0,#none,,#
7,camo,#camo_tier1_zm_02,#none,#none,0,#none,,#
8,camo,#camo_tier1_zm_03,#none,#none,0,#none,,#
9,camo,#camo_tier1_zm_04,#none,#none,0,#none,,#
10,camo,#camo_tier1_zm_05,#none,#none,0,#none,,#
11,camo,#camo_tier2_mp_01,#none,#none,0,#none,,#
12,camo,#camo_tier2_mp_02,#none,#none,0,#none,,#
13,camo,#camo_tier2_mp_03,#none,#none,0,#none,,#
14,camo,#camo_tier2_mp_04,#none,#none,0,#none,,#
15,camo,#camo_tier2_mp_05,#none,#none,0,#none,,#
16,camo,#camo_tier2_zm_01,#none,#none,0,#none,,#
17,camo,#camo_tier2_zm_02,#none,#none,0,#none,,#
18,camo,#camo_tier2_zm_03,#none,#none,0,#none,,#
19,camo,#camo_tier2_zm_04,#none,#none,0,#none,,#
20,camo,#camo_tier2_zm_05,#none,#none,0,#none,,#
21,camo,#camo_tier3_mp_01,#none,#none,0,#none,,#
22,camo,#camo_tier3_mp_02,#none,#none,0,#none,,#
23,camo,#camo_tier3_mp_03,#none,#none,0,#none,,#
24,camo,#camo_tier3_mp_04,#none,#none,0,#none,,#
25,camo,#camo_tier3_mp_05,#none,#none,0,#none,,#
26,camo,#camo_tier3_zm_01,#none,#none,0,#none,,#
27,camo,#camo_tier3_zm_02,#none,#none,0,#none,,#
28,camo,#camo_tier3_zm_03,#none,#none,0,#none,,#
29,camo,#camo_tier3_zm_04,#none,#none,0,#none,,#
30,camo,#camo_tier3_zm_05,#none,#none,0,#none,,#
31,camo,#camo_tier4_mp_01,#none,#none,0,#none,,#
32,camo,#camo_tier4_mp_02,#none,#none,0,#none,,#
33,camo,#camo_tier4_mp_03,#none,#none,0,#none,,#
34,camo,#camo_tier4_mp_04,#none,#none,0,#none,,#
35,camo,#camo_tier4_mp_05,#none,#none,0,#none,,#
36,camo,#camo_tier4_zm_01,#none,#none,0,#none,,#
37,camo,#camo_tier4_zm_02,#none,#none,0,#none,,#
38,camo,#camo_tier4_zm_03,#none,#none,0,#none,,#
39,camo,#camo_tier4_zm_04,#none,#none,0,#none,,#
40,camo,#camo_tier4_zm_05,#none,#none,0,#none,,#
41,camo,#camo_tier5_mp_01,#none,#none,0,#none,,#
42,camo,#camo_tier5_mp_02,#none,#none,0,#none,,#
43,camo,#camo_tier5_mp_03,#none,#none,0,#none,,#
44,camo,#camo_tier5_mp_04,#none,#none,0,#none,,#
45,camo,#camo_tier5_mp_05,#none,#none,0,#none,,#
46,camo,#camo_tier5_zm_01,#none,#none,0,#none,,#
47,camo,#camo_tier5_zm_02,#none,#none,0,#none,,#
48,camo,#camo_tier5_zm_03,#none,#none,0,#none,,#
49,camo,#camo_tier5_zm_04,#none,#none,0,#none,,#
50,camo,#camo_tier5_zm_05,#none,#none,0,#none,,#
51,camo,#camo_tier6_mp_01,#none,#none,0,#none,,#
52,camo,#camo_tier6_mp_02,#none,#none,0,#none,,#
53,camo,#camo_tier6_mp_03,#none,#none,0,#none,,#
54,camo,#camo_tier6_mp_04,#none,#none,0,#none,,#
55,camo,#camo_tier6_mp_05,#none,#none,0,#none,,#
56,camo,#camo_tier6_zm_01,#none,#none,0,#none,,#
57,camo,#camo_tier6_zm_02,#none,#none,0,#none,,#
58,camo,#camo_tier6_zm_03,#none,#none,0,#none,,#
59,camo,#camo_tier6_zm_04,#none,#none,0,#none,,#
60,camo,#camo_tier6_zm_05,#none,#none,0,#none,,#
61,camo,#camo_mastery_mp_gold,#none,#none,0,#none,,#
62,camo,#camo_mastery_mp_diamond,#none,#none,1,#none,,#
63,camo,#camo_mastery_mp_darkmatter,#none,#none,1,#none,,#
64,camo,#camo_mastery_zm_gold,#none,#none,0,#none,,#
65,camo,#camo_mastery_zm_diamond,#none,#none,1,#none,,#
66,camo,#camo_mastery_zm_darkmatter,#none,#none,0,#none,,#
67,camo,#hash_7d01d7f62d6a10cd,#none,#none,1,#none,,#
68,camo,#hash_7d01d4f62d6a0bb4,#none,#none,1,#none,,#
69,camo,#hash_7d01d5f62d6a0d67,#none,#none,1,#none,,#
70,camo,#camo_tier7_mp_01,#none,#none,0,#none,,#
71,camo,#camo_tier7_mp_02,#none,#none,0,#none,,#
72,camo,#camo_tier7_mp_03,#none,#none,0,#none,,#
73,camo,#camo_tier7_mp_04,#none,#none,0,#none,,#
74,camo,#camo_tier7_mp_05,#none,#none,0,#none,,#
75,camo,#camo_tier7_zm_01,#none,#none,0,#none,,#
76,camo,#camo_tier7_zm_02,#none,#none,0,#none,,#
77,camo,#camo_tier7_zm_03,#none,#none,0,#none,,#
78,camo,#camo_tier7_zm_04,#none,#none,0,#none,,#
79,camo,#camo_tier7_zm_05,#none,#none,0,#none,,#
80,camo,#camo_t9_cdl_atl_ms,#none,#none,0,#none,,#
81,camo,#camo_t9_cdl_atl_pc,#none,#none,0,#none,,#
82,camo,#camo_t9_cdl_atl_sy,#none,#none,0,#none,,#
83,camo,#camo_t9_cdl_chi_ms,#none,#none,0,#none,,#
84,camo,#camo_t9_cdl_chi_pc,#none,#none,0,#none,,#
85,camo,#camo_t9_cdl_chi_sy,#none,#none,0,#none,,#
86,camo,#camo_t9_cdl_dal_ms,#none,#none,0,#none,,#
87,camo,#camo_t9_cdl_dal_pc,#none,#none,0,#none,,#
88,camo,#camo_t9_cdl_dal_sy,#none,#none,0,#none,,#
89,camo,#camo_t9_cdl_fl_ms,#none,#none,0,#none,,#
90,camo,#camo_t9_cdl_fl_pc,#none,#none,0,#none,,#
91,camo,#camo_t9_cdl_fl_sy,#none,#none,0,#none,,#
92,camo,#camo_t9_cdl_la_gor_ms,#none,#none,0,#none,,#
93,camo,#camo_t9_cdl_la_gor_pc,#none,#none,0,#none,,#
94,camo,#camo_t9_cdl_la_gor_sy,#none,#none,0,#none,,#
95,camo,#camo_t9_cdl_la_optic_ms,#none,#none,0,#none,,#
96,camo,#camo_t9_cdl_la_optic_pc,#none,#none,0,#none,,#
97,camo,#camo_t9_cdl_la_optic_sy,#none,#none,0,#none,,#
98,camo,#camo_t9_cdl_lon_ms,#none,#none,0,#none,,#
99,camo,#camo_t9_cdl_lon_pc,#none,#none,0,#none,,#
100,camo,#camo_t9_cdl_lon_sy,#none,#none,0,#none,,#
101,camo,#camo_t9_cdl_minn_ms,#none,#none,0,#none,,#
102,camo,#camo_t9_cdl_minn_pc,#none,#none,0,#none,,#
103,camo,#camo_t9_cdl_minn_sy,#none,#none,0,#none,,#
104,camo,#camo_t9_cdl_nyc_ms,#none,#none,0,#none,,#
105,camo,#camo_t9_cdl_nyc_pc,#none,#none,0,#none,,#
106,camo,#camo_t9_cdl_nyc_sy,#none,#none,0,#none,,#
107,camo,#camo_t9_cdl_par_ms,#none,#none,0,#none,,#
108,camo,#camo_t9_cdl_par_pc,#none,#none,0,#none,,#
109,camo,#camo_t9_cdl_par_sy,#none,#none,0,#none,,#
110,camo,#camo_t9_cdl_sea_ms,#none,#none,0,#none,,#
111,camo,#camo_t9_cdl_sea_pc,#none,#none,0,#none,,#
112,camo,#camo_t9_cdl_sea_sy,#none,#none,0,#none,,#
113,camo,#camo_t9_cdl_tor_ms,#none,#none,0,#none,,#
114,camo,#camo_t9_cdl_tor_pc,#none,#none,0,#none,,#
115,camo,#camo_t9_cdl_tor_sy,#none,#none,0,#none,,#
116,camo,#hash_1f6a6c20c48f449c,#none,#none,1,#none,,#
117,camo,#hash_21dc7ca90e70b941,#none,#none,1,#none,,#
118,camo,#hash_21dc7ba90e70b78e,#none,#none,1,#none,,#
119,camo,#hash_3aec93dcc58ac8c4,#none,#none,1,#none,,#
120,camo,#hash_478609b4450f219,#none,#none,1,#none,,#
121,camo,#hash_4785f9b4450f066,#none,#none,1,#none,,#
